RICO GUI,description,method_name,method_id,uuid,key
41584,"A page from a recipe app, showing a list of soups.",02_prompt_decomposition_pd_zs,4,f68805a7-2d33-42cc-8c13-c19c5228bbdc,0484
41584,"A page from a recipe app, showing a list of soups.",02_prompt_decomposition_pd_zs_cot,5,e6014b07-e672-44b4-95be-7e1c5c94e1b8,0485
41584,"A page from a recipe app, showing a list of soups.",02_prompt_decomposition_pd_zs_content,6,dfb7516b-b8be-49c8-b3e1-30e0856b3c68,0486
41584,"A page from a recipe app, showing a list of soups.",03_rag_zs_k_1_direct,7,3f983980-d3db-47e0-bc56-00c7b7410b29,0487
41584,"A page from a recipe app, showing a list of soups.",03_rag_zs_k_3_direct,8,3c275f8e-786f-4bd9-b5e7-2563c0f3657e,0488
41584,"A page from a recipe app, showing a list of soups.",03_rag_zs_k_5_direct,9,58105ae1-bee6-48ee-9032-4c01d8f29eff,0489
41584,"A page from a recipe app, showing a list of soups.",03_rag_zs_k_7_direct,10,cdb08a8b-5c5e-4f28-b061-00872828579c,0490
41584,"A page from a recipe app, showing a list of soups.",03_rag_zs_k_3_direct_content,11,e9189149-7c49-4fde-b779-b3814801b7fc,0491
41584,"A page from a recipe app, showing a list of soups.",03_rag_zs_k_3_direct_pd_zs,12,cd7b51dd-e29d-4826-be90-632a2d411b1d,0492
41584,"A page from a recipe app, showing a list of soups.",03_rag_zs_k_3_feat_layout,13,29d256e9-82d0-4ac9-82ad-7065f95585d6,0493
41584,"A page from a recipe app, showing a list of soups.",04_self_critique_base_zs_instruction_k_1,14,30e74f76-0c7d-4b33-83ba-c39d890af3d6,0494
41584,"A page from a recipe app, showing a list of soups.",04_self_critique_base_zs_instruction_k_2,15,83e67a73-b923-406d-9e10-86e5a62b2966,0495
41584,"A page from a recipe app, showing a list of soups.",04_self_critique_base_zs_instruction_k_3,16,d5ef6330-8850-4bd6-9963-a566504292c4,0496
41584,"A page from a recipe app, showing a list of soups.",04_self_critique_base_zs_instruction_k_4,17,acc337ad-77af-43b0-85da-cc0ebecc92d8,0497
41584,"A page from a recipe app, showing a list of soups.",04_self_critique_base_zs_instruction_content_k_3,18,81e4b476-3275-4117-b6e5-d8530b1a7b47,0498
41584,"A page from a recipe app, showing a list of soups.",04_self_critique_base_pd_zs_k_3,19,4ff08ef8-de18-485a-9a50-c1a86dbf444f,0499
41584,"A page from a recipe app, showing a list of soups.",04_self_critique_base_rag_zs_k_3_direct_k_3,20,f0e77cb1-2093-44e1-abb4-3814fcd4457a,0500
42825,"A page from a Shopping app, allowing the user buy some discounted products.",01_baselines_zs_instruction,1,b4aa5c90-a0e2-4504-ae52-17045ea94a16,0501
42825,"A page from a Shopping app, allowing the user buy some discounted products.",01_baselines_zs_cot,2,79efc723-d99e-481a-a64d-c3d8b8b8ec86,0502
42825,"A page from a Shopping app, allowing the user buy some discounted products.",01_baselines_zs_cot_content,3,d90dce14-b210-4414-b63d-80ba37f5ecf0,0503
42825,"A page from a Shopping app, allowing the user buy some discounted products.",02_prompt_decomposition_pd_zs,4,0e420057-4b6b-4450-8f23-bf44a23a898b,0504
42825,"A page from a Shopping app, allowing the user buy some discounted products.",02_prompt_decomposition_pd_zs_cot,5,be5dd14d-a282-4188-b79e-f62ff2c0869f,0505
42825,"A page from a Shopping app, allowing the user buy some discounted products.",02_prompt_decomposition_pd_zs_content,6,8de6fdb0-4cf0-4402-b170-ea36b9a53153,0506
42825,"A page from a Shopping app, allowing the user buy some discounted products.",03_rag_zs_k_1_direct,7,b0f08ff8-6445-4e42-9222-7cbd7af96dd6,0507
42825,"A page from a Shopping app, allowing the user buy some discounted products.",03_rag_zs_k_3_direct,8,bca5ed4a-cdd3-4175-a588-c2f16a0b8e7e,0508
42825,"A page from a Shopping app, allowing the user buy some discounted products.",03_rag_zs_k_5_direct,9,e7235f1f-6572-4e82-8d34-53205233e51b,0509
42825,"A page from a Shopping app, allowing the user buy some discounted products.",03_rag_zs_k_7_direct,10,b9dc78b6-55d3-4f65-94db-75d57bad12da,0510
42825,"A page from a Shopping app, allowing the user buy some discounted products.",03_rag_zs_k_3_direct_content,11,e3adb8dc-c68f-4c3f-b2b5-358a85de935a,0511
42825,"A page from a Shopping app, allowing the user buy some discounted products.",03_rag_zs_k_3_direct_pd_zs,12,908d7ccd-3e9a-4ca2-a7b9-03f72b87d180,0512
42825,"A page from a Shopping app, allowing the user buy some discounted products.",03_rag_zs_k_3_feat_layout,13,b020ccc8-432c-44b5-a7eb-635fe53066b5,0513
42825,"A page from a Shopping app, allowing the user buy some discounted products.",04_self_critique_base_zs_instruction_k_1,14,497c12a1-2793-404e-8020-c9a5cd30cbab,0514
42825,"A page from a Shopping app, allowing the user buy some discounted products.",04_self_critique_base_zs_instruction_k_2,15,929d7d21-861a-4cfd-b2e9-6c380f738d01,0515
42825,"A page from a Shopping app, allowing the user buy some discounted products.",04_self_critique_base_zs_instruction_k_3,16,5e53b20b-ae5a-4272-9cfb-27c5e14dee20,0516
42825,"A page from a Shopping app, allowing the user buy some discounted products.",04_self_critique_base_zs_instruction_k_4,17,3c5c5dc0-25d4-40c1-bc82-ce5f9a502137,0517
42825,"A page from a Shopping app, allowing the user buy some discounted products.",04_self_critique_base_zs_instruction_content_k_3,18,87c3d99b-4b49-489d-aede-836f1408bc0b,0518
42825,"A page from a Shopping app, allowing the user buy some discounted products.",04_self_critique_base_pd_zs_k_3,19,28f3b934-927b-492f-a0f3-649de7e1c225,0519
42825,"A page from a Shopping app, allowing the user buy some discounted products.",04_self_critique_base_rag_zs_k_3_direct_k_3,20,671b1a76-c65a-4e78-b1e1-892157a5e549,0520
43493,"A page from online-shopping app,showing the bicycle details and price.",01_baselines_zs_instruction,1,4becf4fb-4ba6-47bc-acd8-5226b254e958,0521
43493,"A page from online-shopping app,showing the bicycle details and price.",01_baselines_zs_cot,2,39922315-de90-450e-b0cf-2d394975dd03,0522
43493,"A page from online-shopping app,showing the bicycle details and price.",01_baselines_zs_cot_content,3,a51cf6de-36ae-40cc-b395-16d2215f3755,0523
43493,"A page from online-shopping app,showing the bicycle details and price.",02_prompt_decomposition_pd_zs,4,06ebd86d-60f7-430f-a191-e5de5c430953,0524
43493,"A page from online-shopping app,showing the bicycle details and price.",02_prompt_decomposition_pd_zs_cot,5,627efb7d-a81c-45f6-86c0-a9294e685744,0525
43493,"A page from online-shopping app,showing the bicycle details and price.",02_prompt_decomposition_pd_zs_content,6,df33babc-45bb-4878-a1ec-81fd47e59995,0526
43493,"A page from online-shopping app,showing the bicycle details and price.",03_rag_zs_k_1_direct,7,d579948c-d929-49fc-a84f-1520fc4435a4,0527
43493,"A page from online-shopping app,showing the bicycle details and price.",03_rag_zs_k_3_direct,8,da804f17-9bf6-4ef7-a420-0f79eff4aec0,0528
43493,"A page from online-shopping app,showing the bicycle details and price.",03_rag_zs_k_5_direct,9,2a0275ba-dbce-4fd6-9d3c-6608626961f4,0529
43493,"A page from online-shopping app,showing the bicycle details and price.",03_rag_zs_k_7_direct,10,0cdf4c58-e628-4eee-b74a-ab314f561e54,0530
43493,"A page from online-shopping app,showing the bicycle details and price.",03_rag_zs_k_3_direct_content,11,8f9c38a1-0fb0-471e-bd00-217e925d610f,0531
43493,"A page from online-shopping app,showing the bicycle details and price.",03_rag_zs_k_3_direct_pd_zs,12,4d619b26-67d0-4b45-8df3-874c3debcd81,0532
43493,"A page from online-shopping app,showing the bicycle details and price.",03_rag_zs_k_3_feat_layout,13,2ff6e337-2fdf-49f6-8ec5-3d522dd9de60,0533
43493,"A page from online-shopping app,showing the bicycle details and price.",04_self_critique_base_zs_instruction_k_1,14,7d8ba1ce-f0fc-408c-b4a6-cf254628e967,0534
43493,"A page from online-shopping app,showing the bicycle details and price.",04_self_critique_base_zs_instruction_k_2,15,2548b111-0c07-4698-9098-efdce996d406,0535
43493,"A page from online-shopping app,showing the bicycle details and price.",04_self_critique_base_zs_instruction_k_3,16,7c7d3f82-ce47-4205-92cb-a7761be371e1,0536
43493,"A page from online-shopping app,showing the bicycle details and price.",04_self_critique_base_zs_instruction_k_4,17,8306f651-0949-4a95-9e3a-8c1821d66af6,0537
43493,"A page from online-shopping app,showing the bicycle details and price.",04_self_critique_base_zs_instruction_content_k_3,18,512fee2a-01de-4c5d-a29d-6c3aeb4a04fc,0538
43493,"A page from online-shopping app,showing the bicycle details and price.",04_self_critique_base_pd_zs_k_3,19,3b7b77b3-1fdd-4e83-8d12-ead69e4a08bd,0539
43493,"A page from online-shopping app,showing the bicycle details and price.",04_self_critique_base_rag_zs_k_3_direct_k_3,20,1a0469e9-fc6e-4086-a50e-adf68717e280,0540
45600,"a GUI from a traiding app,  that shows the value of a specific share",01_baselines_zs_instruction,1,612991c5-9dc0-46c0-a6bb-eefff0742317,0541
45600,"a GUI from a traiding app,  that shows the value of a specific share",01_baselines_zs_cot,2,55bc54c9-687c-42e3-96b2-85b0f49183ec,0542
45600,"a GUI from a traiding app,  that shows the value of a specific share",01_baselines_zs_cot_content,3,72a6a09f-fbaa-4104-bfad-d5e0c2e71f4e,0543
45600,"a GUI from a traiding app,  that shows the value of a specific share",02_prompt_decomposition_pd_zs,4,ce7ee27c-6949-4562-b6dd-50b52e7eea5f,0544
45600,"a GUI from a traiding app,  that shows the value of a specific share",02_prompt_decomposition_pd_zs_cot,5,cda23dbe-2cb8-4059-b461-883018461d2b,0545
45600,"a GUI from a traiding app,  that shows the value of a specific share",02_prompt_decomposition_pd_zs_content,6,2650dc02-89e0-47e3-a215-b7f5c4cc171a,0546
45600,"a GUI from a traiding app,  that shows the value of a specific share",03_rag_zs_k_1_direct,7,e9a3b00e-e8a3-4670-a5ca-7fc4098c27a9,0547
45600,"a GUI from a traiding app,  that shows the value of a specific share",03_rag_zs_k_3_direct,8,56ef8b26-38a8-4026-907b-c7d0917db7e9,0548
45600,"a GUI from a traiding app,  that shows the value of a specific share",03_rag_zs_k_5_direct,9,33a2368e-90e9-4250-83a8-dfc0b130619b,0549
45600,"a GUI from a traiding app,  that shows the value of a specific share",03_rag_zs_k_7_direct,10,633cd8b5-d2ce-4b95-939c-489c16839c07,0550
45600,"a GUI from a traiding app,  that shows the value of a specific share",03_rag_zs_k_3_direct_content,11,6e7f16cb-1826-494f-87d5-45539d934a16,0551
45600,"a GUI from a traiding app,  that shows the value of a specific share",03_rag_zs_k_3_direct_pd_zs,12,0393a2b4-a0de-4a15-a1f8-13dd590b9bf2,0552
45600,"a GUI from a traiding app,  that shows the value of a specific share",03_rag_zs_k_3_feat_layout,13,a9ec8218-c7c0-4aeb-9483-755cd23437f6,0553
45600,"a GUI from a traiding app,  that shows the value of a specific share",04_self_critique_base_zs_instruction_k_1,14,37ba6c27-780b-4406-85e8-d93d19bd087a,0554
45600,"a GUI from a traiding app,  that shows the value of a specific share",04_self_critique_base_zs_instruction_k_2,15,b0b2fcb9-44aa-4abe-8e22-8253525655ff,0555
45600,"a GUI from a traiding app,  that shows the value of a specific share",04_self_critique_base_zs_instruction_k_3,16,6eebdb2b-c160-49d9-b8a4-d3b5522655f9,0556
45600,"a GUI from a traiding app,  that shows the value of a specific share",04_self_critique_base_zs_instruction_k_4,17,6afad18c-27bd-441a-8e04-4ca91019d5ce,0557
45600,"a GUI from a traiding app,  that shows the value of a specific share",04_self_critique_base_zs_instruction_content_k_3,18,ea97396e-cbf6-48f3-9c66-17f01bf1becb,0558
45600,"a GUI from a traiding app,  that shows the value of a specific share",04_self_critique_base_pd_zs_k_3,19,6b34cca2-9959-4427-9334-85ac2d79451a,0559
45600,"a GUI from a traiding app,  that shows the value of a specific share",04_self_critique_base_rag_zs_k_3_direct_k_3,20,04b79403-6f45-47da-a960-0f5493dd3e5a,0560
47890,"A page from a weather app, showing the weather forecast hourly of where you currently are.",01_baselines_zs_instruction,1,8cc85142-648e-4902-96ae-46d89f5abdc2,0561
47890,"A page from a weather app, showing the weather forecast hourly of where you currently are.",01_baselines_zs_cot,2,2eb188e3-32fb-40e2-8e6d-3fd710624e95,0562
47890,"A page from a weather app, showing the weather forecast hourly of where you currently are.",01_baselines_zs_cot_content,3,679d51ab-54dc-4192-a884-4d3b3364872e,0563
47890,"A page from a weather app, showing the weather forecast hourly of where you currently are.",02_prompt_decomposition_pd_zs,4,ec14a449-b93c-44e2-9361-2feed5d9dd0d,0564
47890,"A page from a weather app, showing the weather forecast hourly of where you currently are.",02_prompt_decomposition_pd_zs_cot,5,69566f81-95ed-49c7-b89f-e97b1cf85ea1,0565
47890,"A page from a weather app, showing the weather forecast hourly of where you currently are.",02_prompt_decomposition_pd_zs_content,6,38c111ea-8779-4b12-aaf6-91081dceb135,0566
47890,"A page from a weather app, showing the weather forecast hourly of where you currently are.",03_rag_zs_k_1_direct,7,b73c14fc-6c03-470e-9abf-d3d4526a0a1e,0567
47890,"A page from a weather app, showing the weather forecast hourly of where you currently are.",03_rag_zs_k_3_direct,8,85e1e20d-a7cc-43f8-b651-c07603f2b5b1,0568
47890,"A page from a weather app, showing the weather forecast hourly of where you currently are.",03_rag_zs_k_5_direct,9,b0196a53-43cf-4180-b34c-5b8238c861ec,0569
47890,"A page from a weather app, showing the weather forecast hourly of where you currently are.",03_rag_zs_k_7_direct,10,f6102264-10d6-43bb-b9a6-be82bbccacdc,0570
47890,"A page from a weather app, showing the weather forecast hourly of where you currently are.",03_rag_zs_k_3_direct_content,11,e52b93ae-2b52-4250-91f3-24b5483a6b70,0571
47890,"A page from a weather app, showing the weather forecast hourly of where you currently are.",03_rag_zs_k_3_direct_pd_zs,12,b8c596af-51a2-43a2-8392-55a98d558424,0572
47890,"A page from a weather app, showing the weather forecast hourly of where you currently are.",03_rag_zs_k_3_feat_layout,13,99e34515-3d6a-405d-b73d-ecb7f4bf88ab,0573
47890,"A page from a weather app, showing the weather forecast hourly of where you currently are.",04_self_critique_base_zs_instruction_k_1,14,4fedaca3-ada7-4c9b-a314-f8a9174c7c21,0574
47890,"A page from a weather app, showing the weather forecast hourly of where you currently are.",04_self_critique_base_zs_instruction_k_2,15,5b651f70-0c1a-40b5-994d-26f65f4a2f8f,0575
47890,"A page from a weather app, showing the weather forecast hourly of where you currently are.",04_self_critique_base_zs_instruction_k_3,16,128677cb-672c-4abc-bdc9-cfcce9f27fb3,0576
47890,"A page from a weather app, showing the weather forecast hourly of where you currently are.",04_self_critique_base_zs_instruction_k_4,17,0ce9b4de-bdeb-4d12-b8ba-49c47d3d01a0,0577
47890,"A page from a weather app, showing the weather forecast hourly of where you currently are.",04_self_critique_base_zs_instruction_content_k_3,18,f7467998-adf8-4124-9067-75f942e01a4a,0578
47890,"A page from a weather app, showing the weather forecast hourly of where you currently are.",04_self_critique_base_pd_zs_k_3,19,49bfa765-d954-4c3b-b10a-e4d63d76e3c7,0579
47890,"A page from a weather app, showing the weather forecast hourly of where you currently are.",04_self_critique_base_rag_zs_k_3_direct_k_3,20,1efa869c-ce2c-421d-95a1-de4ef8d4ccc4,0580
47964,"A page from public transportation app,showing the wy from one place to  the other place.",01_baselines_zs_instruction,1,70283f78-73ff-4710-bbea-cd77207850f1,0581
47964,"A page from public transportation app,showing the wy from one place to  the other place.",01_baselines_zs_cot,2,9e8710a8-995a-4628-a98a-9960faf1532f,0582
47964,"A page from public transportation app,showing the wy from one place to  the other place.",01_baselines_zs_cot_content,3,ce3aa899-90d1-4efb-95c2-3f4c6b077b33,0583
47964,"A page from public transportation app,showing the wy from one place to  the other place.",02_prompt_decomposition_pd_zs,4,44258870-2d76-42cd-8e77-da217ba4c9c8,0584
47964,"A page from public transportation app,showing the wy from one place to  the other place.",02_prompt_decomposition_pd_zs_cot,5,50c49f87-1734-4c63-a9b4-d7c10c12446c,0585
47964,"A page from public transportation app,showing the wy from one place to  the other place.",02_prompt_decomposition_pd_zs_content,6,60e4aede-64d6-4469-9265-f4b2313e6d61,0586
47964,"A page from public transportation app,showing the wy from one place to  the other place.",03_rag_zs_k_1_direct,7,ea614ddb-5aed-4e03-baa7-2a3a2f610bde,0587
47964,"A page from public transportation app,showing the wy from one place to  the other place.",03_rag_zs_k_3_direct,8,c48fde99-9fc7-4b6f-a236-70ad87a1f94b,0588
47964,"A page from public transportation app,showing the wy from one place to  the other place.",03_rag_zs_k_5_direct,9,74ed2ccb-e79b-4299-8d66-2b16e35d923b,0589
47964,"A page from public transportation app,showing the wy from one place to  the other place.",03_rag_zs_k_7_direct,10,3c41b02f-d7a7-49a7-a6e0-c495f0e65391,0590
47964,"A page from public transportation app,showing the wy from one place to  the other place.",03_rag_zs_k_3_direct_content,11,3c7b9da9-2d7a-44f8-b2a0-8a7afa21ca24,0591
47964,"A page from public transportation app,showing the wy from one place to  the other place.",03_rag_zs_k_3_direct_pd_zs,12,02540388-31db-4c5f-a117-6657f1f22605,0592
47964,"A page from public transportation app,showing the wy from one place to  the other place.",03_rag_zs_k_3_feat_layout,13,7c034f60-8998-4cc1-8a64-c48799b7f787,0593
47964,"A page from public transportation app,showing the wy from one place to  the other place.",04_self_critique_base_zs_instruction_k_1,14,ffc33bd6-e232-40fc-83cb-feabaa8509e3,0594
47964,"A page from public transportation app,showing the wy from one place to  the other place.",04_self_critique_base_zs_instruction_k_2,15,8ea81640-26aa-457f-b148-2d94a24af4e4,0595
47964,"A page from public transportation app,showing the wy from one place to  the other place.",04_self_critique_base_zs_instruction_k_3,16,497f97fe-0710-4466-801d-6454ef4db434,0596
47964,"A page from public transportation app,showing the wy from one place to  the other place.",04_self_critique_base_zs_instruction_k_4,17,5e50e938-e551-4e84-9800-4b1febcd398d,0597
47964,"A page from public transportation app,showing the wy from one place to  the other place.",04_self_critique_base_zs_instruction_content_k_3,18,5571aa61-cca3-466f-882d-a94620ab4a2a,0598
47964,"A page from public transportation app,showing the wy from one place to  the other place.",04_self_critique_base_pd_zs_k_3,19,694185af-cc20-4bbf-8448-4267f81f0aee,0599
47964,"A page from public transportation app,showing the wy from one place to  the other place.",04_self_critique_base_rag_zs_k_3_direct_k_3,20,2fb20b1c-cad1-4150-b5df-c8bd6f1e7971,0600
49616,"A page from a study app, that shows the latest study-sessions.",01_baselines_zs_instruction,1,9a0706f1-83d8-4c5c-bb23-3bd564178ecc,0601
49616,"A page from a study app, that shows the latest study-sessions.",01_baselines_zs_cot,2,28261261-2bf2-4268-b7c6-09b1ee3a2770,0602
49616,"A page from a study app, that shows the latest study-sessions.",01_baselines_zs_cot_content,3,bfc04954-33c8-45f7-8813-d34f8679f372,0603
49616,"A page from a study app, that shows the latest study-sessions.",02_prompt_decomposition_pd_zs,4,8de8d6d5-c74e-429c-8504-6ed0a9f34073,0604
49616,"A page from a study app, that shows the latest study-sessions.",02_prompt_decomposition_pd_zs_cot,5,3643cc09-46ad-48d7-b9a4-8e21981c0184,0605
49616,"A page from a study app, that shows the latest study-sessions.",02_prompt_decomposition_pd_zs_content,6,93914ca9-1c13-459c-8a94-d6393457bca4,0606
49616,"A page from a study app, that shows the latest study-sessions.",03_rag_zs_k_1_direct,7,c64e5f64-33f1-445c-b745-46ff15d27486,0607
49616,"A page from a study app, that shows the latest study-sessions.",03_rag_zs_k_3_direct,8,a7ce22a6-3b58-4a3f-8b0e-b6408f893d9f,0608
49616,"A page from a study app, that shows the latest study-sessions.",03_rag_zs_k_5_direct,9,283c1c31-7dc9-4255-b017-0cd39737ddb1,0609
49616,"A page from a study app, that shows the latest study-sessions.",03_rag_zs_k_7_direct,10,3381b2f2-5034-4780-b615-894d164a6d2f,0610
49616,"A page from a study app, that shows the latest study-sessions.",03_rag_zs_k_3_direct_content,11,11953187-9e9d-43c2-9010-80e1f0dd8840,0611
49616,"A page from a study app, that shows the latest study-sessions.",03_rag_zs_k_3_direct_pd_zs,12,96a1cf6c-bffc-4da9-8688-0f398934cc37,0612
49616,"A page from a study app, that shows the latest study-sessions.",03_rag_zs_k_3_feat_layout,13,9c193989-71a8-4b36-a4bb-c1abbd324a96,0613
49616,"A page from a study app, that shows the latest study-sessions.",04_self_critique_base_zs_instruction_k_1,14,b7a9a20b-de2e-4677-a3e4-3516587967d8,0614
49616,"A page from a study app, that shows the latest study-sessions.",04_self_critique_base_zs_instruction_k_2,15,cc5d3970-f3ac-4c0c-bca9-913bd3fe8004,0615
49616,"A page from a study app, that shows the latest study-sessions.",04_self_critique_base_zs_instruction_k_3,16,e98df446-a19a-4afd-a29b-d3309f55bcf7,0616
49616,"A page from a study app, that shows the latest study-sessions.",04_self_critique_base_zs_instruction_k_4,17,42affbea-a78c-45fe-a0b3-a7da1d071815,0617
49616,"A page from a study app, that shows the latest study-sessions.",04_self_critique_base_zs_instruction_content_k_3,18,2045d009-4448-4a4b-aa38-963061590691,0618
49616,"A page from a study app, that shows the latest study-sessions.",04_self_critique_base_pd_zs_k_3,19,9d5016df-a15b-410a-a582-ecf561bb8204,0619
49616,"A page from a study app, that shows the latest study-sessions.",04_self_critique_base_rag_zs_k_3_direct_k_3,20,ff6382b7-ed19-4a33-b7e2-05d74dbfa6ba,0620
50416,"A page from a storage app, allowing users to examine and delete installed apps on the phone or SDcard.",01_baselines_zs_instruction,1,4572abc2-5eec-4aed-8ff6-e280cf4b8c50,0621
50416,"A page from a storage app, allowing users to examine and delete installed apps on the phone or SDcard.",01_baselines_zs_cot,2,7e41feb6-d59b-4944-bd3c-7f2f5659f197,0622
50416,"A page from a storage app, allowing users to examine and delete installed apps on the phone or SDcard.",01_baselines_zs_cot_content,3,34abe6d2-66b5-4492-995c-c8ede314812c,0623
50416,"A page from a storage app, allowing users to examine and delete installed apps on the phone or SDcard.",02_prompt_decomposition_pd_zs,4,9f94e828-6240-4d38-a0ae-179183c48b19,0624
50416,"A page from a storage app, allowing users to examine and delete installed apps on the phone or SDcard.",02_prompt_decomposition_pd_zs_cot,5,d13f7414-098a-4529-a0af-181f801db1a2,0625
50416,"A page from a storage app, allowing users to examine and delete installed apps on the phone or SDcard.",02_prompt_decomposition_pd_zs_content,6,c960cfe9-09a5-45fa-998f-60afa6a303c2,0626
50416,"A page from a storage app, allowing users to examine and delete installed apps on the phone or SDcard.",03_rag_zs_k_1_direct,7,4550361e-2b7a-4af2-9186-50d56d54dbd0,0627
50416,"A page from a storage app, allowing users to examine and delete installed apps on the phone or SDcard.",03_rag_zs_k_3_direct,8,189b65b6-2fef-4097-901c-054f71f1a8ab,0628
50416,"A page from a storage app, allowing users to examine and delete installed apps on the phone or SDcard.",03_rag_zs_k_5_direct,9,720cbb0d-cd8f-4e50-bdbe-051e1500c09d,0629
50416,"A page from a storage app, allowing users to examine and delete installed apps on the phone or SDcard.",03_rag_zs_k_7_direct,10,16f541c1-f2c3-4686-8dc5-a2608cb480f2,0630
50416,"A page from a storage app, allowing users to examine and delete installed apps on the phone or SDcard.",03_rag_zs_k_3_direct_content,11,ca66a361-b980-494f-85da-3d59a674857d,0631
50416,"A page from a storage app, allowing users to examine and delete installed apps on the phone or SDcard.",03_rag_zs_k_3_direct_pd_zs,12,3671bafc-fa8c-45ef-8814-728c884dfc16,0632
50416,"A page from a storage app, allowing users to examine and delete installed apps on the phone or SDcard.",03_rag_zs_k_3_feat_layout,13,7ef52d75-4aeb-4229-844f-822342f74651,0633
50416,"A page from a storage app, allowing users to examine and delete installed apps on the phone or SDcard.",04_self_critique_base_zs_instruction_k_1,14,5a9165f2-e593-4a08-b25b-8e1d22d6cb58,0634
50416,"A page from a storage app, allowing users to examine and delete installed apps on the phone or SDcard.",04_self_critique_base_zs_instruction_k_2,15,3ec10e59-1bf5-410d-a7a1-6cc44822b811,0635
50416,"A page from a storage app, allowing users to examine and delete installed apps on the phone or SDcard.",04_self_critique_base_zs_instruction_k_3,16,56120d27-7629-4eb4-938d-d645a4adda54,0636
50416,"A page from a storage app, allowing users to examine and delete installed apps on the phone or SDcard.",04_self_critique_base_zs_instruction_k_4,17,48b6e00b-9eeb-4983-a1eb-89bf14325ff5,0637
50416,"A page from a storage app, allowing users to examine and delete installed apps on the phone or SDcard.",04_self_critique_base_zs_instruction_content_k_3,18,a25bfe96-f4b0-4238-ad90-6e261a79aa12,0638
50416,"A page from a storage app, allowing users to examine and delete installed apps on the phone or SDcard.",04_self_critique_base_pd_zs_k_3,19,9229dc3c-21fc-4372-857a-e94c08045945,0639
50416,"A page from a storage app, allowing users to examine and delete installed apps on the phone or SDcard.",04_self_critique_base_rag_zs_k_3_direct_k_3,20,0c3f9ada-57fc-4350-b82a-a2e3c2a00de5,0640
51074,"The page from a wheater app, showing the current tempreature and other stuff at a specific location and the forecast for the week",01_baselines_zs_instruction,1,32b080c9-872b-4796-a1a2-d0f4d240ffab,0641
51074,"The page from a wheater app, showing the current tempreature and other stuff at a specific location and the forecast for the week",01_baselines_zs_cot,2,828b1218-5404-4914-ab75-3a776b7099fa,0642
51074,"The page from a wheater app, showing the current tempreature and other stuff at a specific location and the forecast for the week",01_baselines_zs_cot_content,3,bdc673d4-32f5-41dd-bc17-d773c71c8825,0643
51074,"The page from a wheater app, showing the current tempreature and other stuff at a specific location and the forecast for the week",02_prompt_decomposition_pd_zs,4,f732d6d9-80a8-4172-9e93-70b0cfb2f896,0644
51074,"The page from a wheater app, showing the current tempreature and other stuff at a specific location and the forecast for the week",02_prompt_decomposition_pd_zs_cot,5,5b2c5a49-c1d5-4e5c-a16e-6c89e46d8e7e,0645
51074,"The page from a wheater app, showing the current tempreature and other stuff at a specific location and the forecast for the week",02_prompt_decomposition_pd_zs_content,6,997c3987-2e49-4f53-8958-86cebd6cbd45,0646
51074,"The page from a wheater app, showing the current tempreature and other stuff at a specific location and the forecast for the week",03_rag_zs_k_1_direct,7,8b9ee8ed-d719-4ec5-8033-c775354ea7f3,0647
51074,"The page from a wheater app, showing the current tempreature and other stuff at a specific location and the forecast for the week",03_rag_zs_k_3_direct,8,fad2e889-8aea-48d8-866a-cb8cf22d67d7,0648
51074,"The page from a wheater app, showing the current tempreature and other stuff at a specific location and the forecast for the week",03_rag_zs_k_5_direct,9,58e315dc-f3b5-49d9-b7f9-7aeb9f6bdfdd,0649
51074,"The page from a wheater app, showing the current tempreature and other stuff at a specific location and the forecast for the week",03_rag_zs_k_7_direct,10,0cb01559-7b27-40ac-ba3a-3ce9a639f13d,0650
51074,"The page from a wheater app, showing the current tempreature and other stuff at a specific location and the forecast for the week",03_rag_zs_k_3_direct_content,11,6dd59033-07e0-4547-9034-f21bf04f7311,0651
51074,"The page from a wheater app, showing the current tempreature and other stuff at a specific location and the forecast for the week",03_rag_zs_k_3_direct_pd_zs,12,09421e72-c56d-4076-b4c4-4a94a57dad97,0652
51074,"The page from a wheater app, showing the current tempreature and other stuff at a specific location and the forecast for the week",03_rag_zs_k_3_feat_layout,13,5426a6d4-999c-47f4-858a-0b1614944226,0653
51074,"The page from a wheater app, showing the current tempreature and other stuff at a specific location and the forecast for the week",04_self_critique_base_zs_instruction_k_1,14,34cad574-d740-4f4b-a709-1a826ac7d777,0654
51074,"The page from a wheater app, showing the current tempreature and other stuff at a specific location and the forecast for the week",04_self_critique_base_zs_instruction_k_2,15,36ae08d0-e4ea-4a4a-90e8-3446874007fc,0655
51074,"The page from a wheater app, showing the current tempreature and other stuff at a specific location and the forecast for the week",04_self_critique_base_zs_instruction_k_3,16,a9d15cd9-2d71-4295-b40b-e909e4e219ae,0656
51074,"The page from a wheater app, showing the current tempreature and other stuff at a specific location and the forecast for the week",04_self_critique_base_zs_instruction_k_4,17,45d24b02-e544-41a8-abe8-2841f2bd0d52,0657
51074,"The page from a wheater app, showing the current tempreature and other stuff at a specific location and the forecast for the week",04_self_critique_base_zs_instruction_content_k_3,18,902fe768-9411-402a-8929-3df1022709fb,0658
51074,"The page from a wheater app, showing the current tempreature and other stuff at a specific location and the forecast for the week",04_self_critique_base_pd_zs_k_3,19,021be2db-c460-44c4-93db-cec15bffd74c,0659
